ngram,count
dey don’t hear,1
face It was,1
us at last,2
were accidentally left,1
into soon rising,1
night and he,2
where for example,1
whom call ye,1
would now fain,1
if the owners,1
on every side,3
of that Mind,1
it open ”,2
the waves had,1
and Aldrovandus of,1
pull on —But,1
Affidavit So far,1
yellow substance upon,1
Guernsey-man had a,1
occupied ship or,1
wields a pick,1
his last dying,1
Or is it,1
roared Peleg starting,1
to him nothing’s,1
I see him,2
hunters revived the,1
God where art,1
the whaleman’s can,1
yet never mind,1
oceans I have,1
which gently chafed,1
and down—“What a,1
be picked up,1
shoots as when,1
never given on,1
forecastle and the,1
trooped it like,1
of the Passion,1
side of an,1
the harpooneers While,1
lost by some,1
deep wrinkles there,1
at death and,1
copper spikes yet,1
Years before I,1
pell-mell through the,1
for timid untravelled,1
soliloquized at last,1
now lay at,1
Starbuck ” disappears,1
the distance The,1
did he succeed,1
Mohawk counties and,1
glimmer of light,1
have been hunted,1
I first saw,1
on this whaling,1
The Decanter Ere,1
sort of mouth,1
somehow seeming at,1
reasoning Procopius’s sea-monster,1
to bring on,2
dam smackin’ ob,1
it is plainly,1
another strange attestation,1
it I have,1
I God or,1
pond We saw,1
here Though but,1
as that in,1
the smoke of,1
to help a,1
the railing of,1
door met the,1
sake this great,1
to leave for,1
a black boy’s,1
for Nantucket where,1
views what seems,1
who by his,1
hands Fearing in,1
sunset sea and,1
cares Ahab Owners,1
intermixingly poured themselves,1
upon a dazed,1
the Pequod after,1
which the upper,1
rabid creatures swarmed,1
THOSE PROVIDED IN,1
as a dinnerless,1
whole line of,1
“Yes I may,1
bed that was,1
cried the cringing,1
asked him then,1
art so gone,1
the accustomed cry,1
The lightning flashes,1
say we have,1
frontier of the,1
have gathered that,1
sat far out,1
is it with,1
breathing commotion on,1
in all recorded,1
pooh pooh What,1
floated some reminiscences,1
itself is strong,1
the inscrutable tides,1
not charge a,1
bull and though,1
She has explored,1
now ” muttered,1
cooking and also,1
over all creations,1
seemed his verdant,1
heaven without any,1
to sail with,2
more From this,1
howling old age,1
these barbs and,1
not till a,1
wood in Nantucket,1
gallop into the,1
another dropped off,1
a Fourth-of-July crowd,1
to behold As,1
hunters were impelled,1
shot her red,1
that sort in,2
Have I not,1
these halls And,1
and discriminating judgment,1
will healthful glow,1
implicated touching the,1
of almost invariably,1
he had or,1
that morning he,1
other hand link,1
saw a glimmer,1
the other left,1
food of the,1
to a fish,1
all out in,1
He bowed his,1
inordinate length of,1
that is _Nostril,1
guests that man’s,1
all sorts who,1
sunrise of the,1
as daily hourly,1
gone bleeds with,1
been declared that,1
one night under,1
quite impossible for,2
for his royal,1
” cried Ahab—“touch,1
waters with tall,1
influences me in,1
as the deliverer,1
heightens the intolerable,1
are involved in,1
as possible you,1
in width more,1
mysteries were therefore,1
for an adventurous,1
does even with,1
peered and pryed,1
he despised Noah’s,1
about both boat,1
regular news direct,1
soft with entreaty,1
like polished ebony,1
them and largely,1
of those so,1
rail CHAPTER 133,1
out his papers,1
and Indian hunters,1
you didn’t cook,1
a Cholo the,1
Gibraltar or for,1
torn iron-grey locks,1
prejudices grow when,1
the same point,2
the Pequod _Devil-Dam_,1
peculiar position of,1
by their child-magian,1
all other species,2
in Salem where,1
of sand would,1
still used by,1
something like them—something,1
passed on without,1
times of danger,1
at sea been,1
dense tendinous wall,1
curbstone before the,1
that were heard,1
their dreams and,1
where all those,1
in hand and,3
rolling and swaying,1
arrived in Nantucket,1
death throbs of,1
so they then,1
strongest and fullest,1
himself What says,1
wad of muscle—but,1
he addressed them,1
of seeing is,1
his mind But,1
The truth is,1
characters chiselled on,1
the sailors lingered,1
seems spasmodically snatching,1
came aboard last,1
from too close,1
but stand under,1
Devil Great Washington,1
This it is,1
boys and swing,1
to know of,1
Standing behind him,1
” In as,1
The Try-Works Besides,1
comprehending the reason,1
very learned judge,1
“stand just where,1
billows they almost,1
decided to wit,1
gently whittling away,1
not far rather,1
for it An,1
blasting rocks I,1
And ever as,1
back to settle,1
1.E below 1.C,1
faith but see,1
about Death then,1
him and creepingly,1
pity they didn’t,1
First Lowering The,1
air and then,2
the ship’s stern,4
naught but three,1
his vicinity but,1
they also have,1
_Sings and all,1
august religions it,1
rib-ends expose the,1
will ye splice,1
pulling and many,1
king was tied,1
and at intervals,3
an Ohio or,1
from himself for,1
and tides What,1
But if his,1
saw two of,1
the oil is,2
like those of,1
Ahab abruptly accosted,1
Flask”—pointing into the,1
bounded by the,1
much from the,1
was put out,1
green barnacled thing,1
with a dumb,1
blood of a,1
what tune is,1
spiritual throes in,1
peering ahead through,1
over into the,5
these with other,1
or more a,1
But now comes,1
other like red,1
malicious agencies fail,1
American and European,1
the one to,1
bows instead of,1
him is no,1
” I answered,1
thou wert a,1
off-handedly as a,1
and intolerable allegory,1
reliably known to,1
legs had wearily,1
now note what,1
waters some really,1
circumambient subjects browsing,1
than pulling after,1
all sorts of,6
clamor was heard,1
rack forming part,1
BATTLE IN AFFGHANISTAN.”,1
as on the,3
the blending cadence,1
of the unimaginable,1
day does the,1
a cutlass over,1
there Look sharp,1
and scornfully champed,1
single word nor,1
feel eating in,1
compasses Besides the,1
the Pequod began,1
five years’ voyage,1
movement for having,1
old and feeble,1
seethingly advance their,1
chase against the,1
basketed tops were,1
the demand has,1
that name urged,1
in quantity and,1
I belonged to,2
in the game,1
one way Stubb,1
with the hair,1
I now have,1
There he stood,1
man Bildad ”,1
more enough has,1
walls and the,1
disengaged semicircular end,1
have been optically,1
not Lazarus rather,1
insult to injury,1
Dick swam swiftly,1
it was bull-beef,1
flood-gates in many,1
Manxman “One daft,1
but ill qualified,1
deck and haughty,1
from a sentry-box,1
of it are,1
got it as,1
that were he,1
the light toes,1
that I mark,1
the level of,3
facts an advocate,1
to vigilance by,1
told us of,1
two Miles into,1
look on the,1
else It is,1
a few moments,2
they could hardly,1
rendering now but,1
and venerable head,1
no means unprecedented,1
running away from,1
their grand features,1
all mortal disasters,1
do it is,1
Oh jolly’s the,1
featuring blow at,1
hunted though his,1
nothing but a,6
wigwam pitched a,1
and blubber Childe,1
white hump backed,1
and salt Our,1
thee ” yelled,1
The crotch alluded,1
through the blinds,1
humbly call it,1
minute or so,1
afloat this voyage,1
very happy to,1
a strain nearly,1
sails filled out,1
That done if,1
which is exactly,1
nor reverence wilt,1
rattling voyage of,1
years perhaps after,1
Dusk _By the,1
rock instead of,1
thousand leagues of,1
the bed placed,1
air Started from,1
the human fingers,1
F-shaped spoutholes you,1
opinion of his,1
And that shadow,1
matters of barbaric,1
whites necessitated both,1
our way thither,1
I will mine,1
that’s more than,1
Dick CHAPTER 42,1
Queequeg’s hand off,1
every flying beam,1
torrid life they,1
to be hauled,1
were there wanting,1
I never heard,3
now Flask ain’t,1
he certainly would,1
up your wheel,1
lava How the,1
killed by valiant,1
that now of,1
continued to sway,1
scientific drawings have,1
of it to,2
like a nest,1
sailed on unharmed—while,1
monster Don —but,1
yawning jaws awaiting,1
with civilized steel,1
doubloons of Popayan,1
“Wish by gor,1
had got everything,1
on to the,4
you cook when,1
boat he always,1
of land would,1
Before it far,1
all Faith and,1
said nay The,1
see his impious,1
on three or,1
for the supremacy,1
them there side,1
leg as a,1
speak outright to,1
backwards on his,1
out his face,1
other hand similar,1
he swam so,1
the corpusants have,1
through that gate,1
natural conceit of,1
Bildad he carried,1
thrown at whole,1
forth by the,2
interval of time,1
man is fitted,1
visitants so Ahab,1
’tis in an,1
be raised it,1
depths For an,1
hold and on,1
of Remember what,1
“In vain it,1
pull and keep,1
be giving cobbling,1
portable oblongs ere,1
and discovers the,1
abashed but taking,1
shoal of whales,1
Ship CHAPTER 17,1
wine with him,1
of But poorly,1
Terms of Use,2
have seen it,2
forerunning couriers and,1
the Captain with,2
cooked whales but,1
our ship felt,1
every shock but,1
you talking about,2
articles as the,1
two centuries and,1
on board somehow,1
and on the,2
coast of the,1
seek out the,1
at Versailles where,1
spoken of His,1
must wing them,1
and tarred trowsers,1
thou glidest on,1
them and then,1
his life to,2
the winds that,1
at such unusual,1
the silken pearl-coloured,1
Mary Morrel afterwards,1
and I went,1
the eastward the,2
out in a,4
jumped into a,1
lower end is,1
the Mediterranean coast,1
dart the harpoon,1
to drive yawingly,1
could he find,1
with nothing specific,1
burly-browed utilitarian old,1
very different sort,1
years old did,1
this broom business,1
will and thank,1
I ever _did_,1
is worth saving,1
the whale differ,1
The half-emptied line-tub,1
full growth are,1
in Bible language,1
above the gunwale,1
be sir.” “Look,1
—Malays sir and,1
heavenly this combination,1
vapory mid-day sea,1
was surrounded by,2
absorbing it into,1
similitude ceases Then,1
inshore by the,1
legitimately intended to,1
brave.” “Aye aye,1
so Ahab did,1
Parsee by the,1
under the landing,1
measured eight feet,1
that the strange,1
or two days,1
thing for anything,1
mariners cherish a,1
right—I saw some,1
go ” cried,1
ready for lowering,1
reminded me of,1
hitherto rapidly and,1
duellist at his,1
his sternward cabin,1
as for one,1
he’s come to,1
have its counterpart,1
sun The Pagan,1
fishery rounded Cape,1
the dejected Delight,1
done with that,1
much like blocks,1
in various attitudes,2
it was again,1
Muezzin calling the,1
contemplation seemed scarcely,1
mouth no face,1
he’s sleeping Sleeping,1
his horn for,1
de coral and,1
such another Bunger,1
by no means,25
sea This way,1
new revelations of,1
for mackerel more,1
glanced again inquiringly,1
open the door—the,1
silly bowings and,1
who not being,1
and Summer had,1
considering that at,1
which affrights in,1
poor Ireland but,1
that Tertiary system,1
loud roar to,1
no formal salutation,1
well say—en passant,1
the doubloon in,1
to wipe the,1
Thou who in,1
one knows these,1
Good Hope and,2
heart O Bulkington,1
its upper end,2
them but at,1
fellow poor fellow,1
man alone and,1
or how hope,1
had so lately,1
am ready to,1
startling accounts of,1
and prophesies of,1
to the rack,1
the whirlpool the,1
thou saw’st him,1
when attached to,1
were gigantic stilts,1
been plainly beheld,1
in the blocks,1
him from stem,1
the side For,1
ants worshipping a,1
usual point of,1
the Yankees in,1
whale the chain,1
soon I guess,1
be false were,1
you stare at,1
is the tutelary,1
come His three,1
the quarter-deck at,2
to which I,1
bake-houses the pyramids,1
has anything bountifully,1
Ahab by the,1
South Sea of,1
